,FLID,TID,ZTBFQ,VNIID,TBFQ
1,FLG2013_FLG_ID_005005_79345,40e6d0e3-ebfa-46db-aa60-3073db14c005,1.271853986551393,40e6d0e3-ebfa-46db-aa60-3073db14c005,1.2679924242424243
2,FLG2013_FLG_ID_003699_56468,f7360c21-6ec0-4fba-ac59-67ea581004bb,0.9918958031837916,f7360c21-6ec0-4fba-ac59-67ea581004bb,0.9921678321678322
0,FLG2013_FLG_ID_005496_93525,9a2b5171-9d8e-4fe5-b9b8-65bb095db8c1,1.0,9a2b5171-9d8e-4fe5-b9b8-65bb095db8c1,1.0
1,FLG2013_FLG_ID_003129_55396,f1dbabcd-bbce-48f8-aeac-cf8a652ea9e9,1.0033557046979866,f1dbabcd-bbce-48f8-aeac-cf8a652ea9e9,1.0030487804878048
2,FLG2013_FLG_ID_001163_50111,33d34395-b589-407b-a837-2b3322efde6e,1.3447462425018535,33d34395-b589-407b-a837-2b3322efde6e,1.353579762589198
3,FLG2013_FLG_ID_000073_40101,b244c33f-1a08-4b2f-82b2-229393480e69,1.5801423662248404,b244c33f-1a08-4b2f-82b2-229393480e69,1.5814285714285714
4,FLG2013_FLG_ID_000317_42703,a1bae4d6-9651-436b-977e-29d0cf58ceb0,2.235110522040275,a1bae4d6-9651-436b-977e-29d0cf58ceb0,2.228805989195627
0,FLG2013_FLG_ID_004101_60288,e9fa6a78-3945-475c-9196-93ea21c717b6,1.1207750905998077,e9fa6a78-3945-475c-9196-93ea21c717b6,1.1197126310387802
0,FLG2013_FLG_ID_001115_49735,5c8a3074-b46f-4c65-86b7-60730309c476,1.0148745519713263,5c8a3074-b46f-4c65-86b7-60730309c476,1.014561403508772
1,FLG2013_FLG_ID_000654_45505,4a53b246-48e6-4632-b009-c519679c9a31,1.0313690739920247,4a53b246-48e6-4632-b009-c519679c9a31,1.0310390179745725
0,FLG2013_FLG_ID_004134_60506,d717a54c-a228-4d47-bf79-054a50b8e5d4,1.0930809804529942,d717a54c-a228-4d47-bf79-054a50b8e5d4,1.0897397547113372
1,FLG2013_FLG_ID_005254_91074,5c7f7945-8f1a-4122-8319-b19c416f9865,1.0780797101449275,5c7f7945-8f1a-4122-8319-b19c416f9865,1.0803029392318326
0,FLG2013_FLG_ID_005143_88737,11bb46b3-2a31-46f0-b3d1-40817c40db00,1.2243725430904142,11bb46b3-2a31-46f0-b3d1-40817c40db00,1.2165159031222643
0,FLG2013_FLG_ID_004568_62404,57e7dd39-5562-4fcb-99de-db6d074d7ee9,6.113917901384503,57e7dd39-5562-4fcb-99de-db6d074d7ee9,6.07298859804079
0,FLG2013_FLG_ID_002996_55136,afaba70a-2c58-435a-9d2f-a45c933208d0,1.0006963788300836,afaba70a-2c58-435a-9d2f-a45c933208d0,1.000642673521851
0,FLG2013_FLG_ID_004395_61567,55c22a75-ca1c-4177-b207-4a76d284169b,0.9858695652173913,55c22a75-ca1c-4177-b207-4a76d284169b,0.986734693877551
1,FLG2013_FLG_ID_005191_88841,d1cb398d-33a9-4396-9da4-d7fd37383763,1.1552436003303055,d1cb398d-33a9-4396-9da4-d7fd37383763,1.1479150275373722
2,FLG2013_FLG_ID_004031_60076,602d7d79-1f0d-44b4-a1a7-369dee57f73d,1.2483400917962657,602d7d79-1f0d-44b4-a1a7-369dee57f73d,1.2470191924116838
0,FLG2013_FLG_ID_005875_99727,d1107381-8f91-427f-ad66-846e4eb889f8,1.084087852980726,d1107381-8f91-427f-ad66-846e4eb889f8,1.0856
1,FLG2013_FLG_ID_000488_44288,911db905-9c5c-4389-8ee3-718a7627cc1e,1.0361621463983668,911db905-9c5c-4389-8ee3-718a7627cc1e,1.034939419554804
0,FLG2013_FLG_ID_004471_61813,e762f437-17a4-456a-821b-dd86773e02b2,1.0675,e762f437-17a4-456a-821b-dd86773e02b2,1.0650602409638554
1,FLG2013_FLG_ID_004576_62425,6cc72aa8-b09a-428c-8825-30cee6f44c89,1.067950420540062,6cc72aa8-b09a-428c-8825-30cee6f44c89,1.066422255768816
2,FLG2013_FLG_ID_000147_41255,bc809ab1-84dc-45ef-82bb-9493a0ed1811,0.9982033238508758,bc809ab1-84dc-45ef-82bb-9493a0ed1811,0.9982350345639065
0,FLG2013_FLG_ID_003098_55356,5ce4d474-54fa-423c-98a4-7eb1546fbce6,1.0,5ce4d474-54fa-423c-98a4-7eb1546fbce6,1.0
0,FLG2013_FLG_ID_005639_95193,4b45b4fd-fbea-4881-8356-a4da7d330d32,1.0,4b45b4fd-fbea-4881-8356-a4da7d330d32,1.0
1,FLG2013_FLG_ID_002810_54801,d781c0d1-90dd-4a4f-99eb-50ad3f1e9e55,0.9842592592592593,d781c0d1-90dd-4a4f-99eb-50ad3f1e9e55,0.9858333333333333
2,FLG2013_FLG_ID_003783_56614,93a86c37-34c2-491a-839c-f05bdafa53b2,1.0,93a86c37-34c2-491a-839c-f05bdafa53b2,1.0
0,FLG2013_FLG_ID_001984_53177,c7138b30-6cf4-4139-8baf-b60a83174085,1.0011517420097897,c7138b30-6cf4-4139-8baf-b60a83174085,1.0039073402176946
0,FLG2013_FLG_ID_001977_53146,f3944b2f-9960-4f51-9ba4-189b72ac6e7e,1.2082018927444795,f3944b2f-9960-4f51-9ba4-189b72ac6e7e,1.2082018927444795
0,FLG2013_FLG_ID_002654_54462,aa46aa12-2b67-478f-b8ae-b6230bbe5348,1.0,aa46aa12-2b67-478f-b8ae-b6230bbe5348,1.0
1,FLG2013_FLG_ID_002309_53866,3150a3e6-df3c-4619-ae5d-f5c2e47b72f9,1.0,3150a3e6-df3c-4619-ae5d-f5c2e47b72f9,1.0
0,FLG2013_FLG_ID_002084_53428,af73c83d-282f-4d78-a831-e05ab153631c,1.1164021164021165,af73c83d-282f-4d78-a831-e05ab153631c,1.1164021164021165
0,FLG2013_FLG_ID_002523_54248,79e3d61b-88fc-4709-baf3-fbcb9146b97b,1.0009135200974422,79e3d61b-88fc-4709-baf3-fbcb9146b97b,1.035247645092677
0,FLG2013_FLG_ID_002108_53483,526eb9c6-20d4-4427-9343-9e16abbb0dcc,1.2395512538495381,526eb9c6-20d4-4427-9343-9e16abbb0dcc,1.2527496700395953
0,FLG2013_FLG_ID_000251_42116,29dd098f-d2af-4cfd-b3bf-3538a7aefcbf,1.028673291360085,29dd098f-d2af-4cfd-b3bf-3538a7aefcbf,1.0284146433135384
1,FLG2013_FLG_ID_002068_53403,c2a71f13-6c1f-40b5-b550-ef547444a600,0.8923045463840229,c2a71f13-6c1f-40b5-b550-ef547444a600,1.066177063998063
0,FLG2013_FLG_ID_000798_47520,46bd5b3a-2320-488d-9bcc-6de4e76302e8,1.0962802806336318,46bd5b3a-2320-488d-9bcc-6de4e76302e8,1.1089641080312722
0,FLG2013_FLG_ID_004740_69127,0eaa66ad-0d63-4029-80b8-1f0aa0e0aa85,1.000531914893617,0eaa66ad-0d63-4029-80b8-1f0aa0e0aa85,1.0005
1,FLG2013_FLG_ID_003874_56773,397cf896-f5f9-4806-84ad-c93bdc3119e6,0.9440559440559441,397cf896-f5f9-4806-84ad-c93bdc3119e6,0.9605911330049262
2,FLG2013_FLG_ID_003938_56893,49dee02f-c040-4440-a707-1d0748d05061,1.4473938223938223,49dee02f-c040-4440-a707-1d0748d05061,1.4346826126954921
3,FLG2013_FLG_ID_003431_56015,1861bf2f-d5a5-46eb-a26e-58f494997aee,1.0018507094386182,1861bf2f-d5a5-46eb-a26e-58f494997aee,1.0034522439585731
0,FLG2013_FLG_ID_002138_53534,625a4a19-8b1c-46a0-8296-fa83a441ca04,1.066611501861812,625a4a19-8b1c-46a0-8296-fa83a441ca04,1.0634607804493497
0,FLG2013_FLG_ID_002122_53508,4a2da016-9351-4abc-b630-e38cde8c7e6c,0.9526011560693641,4a2da016-9351-4abc-b630-e38cde8c7e6c,0.9583756345177665
1,FLG2013_FLG_ID_000233_41952,f85c63bf-3cf2-4bd7-b9a3-bb91f13efab0,1.29090623527564,f85c63bf-3cf2-4bd7-b9a3-bb91f13efab0,1.291352438411262
0,FLG2013_FLG_ID_004558_62305,747d6e7b-8f82-4705-81af-7959fc6e6a9e,1.0,747d6e7b-8f82-4705-81af-7959fc6e6a9e,1.0
0,FLG2013_FLG_ID_004950_75811,3339ac4f-fe95-49fc-b6d3-04323e01337b,0.9990349042946759,3339ac4f-fe95-49fc-b6d3-04323e01337b,0.9990531797380464
0,FLG2013_FLG_ID_002865_54914,7d7d8289-8b9c-40ab-9e64-49c70dfd7657,1.0,7d7d8289-8b9c-40ab-9e64-49c70dfd7657,1.0
0,FLG2013_FLG_ID_005028_79380,0886ee8d-10ca-4327-8e31-badae1d0959e,0.9985955056179775,0886ee8d-10ca-4327-8e31-badae1d0959e,0.9987980769230769
0,FLG2013_FLG_ID_005498_93554,c1572eb9-a4e6-4981-afa4-240f936d5494,1.99965619986248,c1572eb9-a4e6-4981-afa4-240f936d5494,1.9860954103549626
0,FLG2013_FLG_ID_001336_51017,5660395c-7313-4aa4-9333-61f0a4515828,1.064629847238543,5660395c-7313-4aa4-9333-61f0a4515828,1.0617283950617284
0,FLG2013_FLG_ID_001959_53104,7ed35d95-e0b3-4064-a04c-b38f2769a010,1.0119940029985008,7ed35d95-e0b3-4064-a04c-b38f2769a010,1.0101651842439645
0,FLG2013_FLG_ID_004365_61432,c9acbf91-514c-4161-930e-a74a63be3b8c,0.8592233009708737,c9acbf91-514c-4161-930e-a74a63be3b8c,1.0
0,FLG2013_FLG_ID_004608_62916,33a1b3a3-2557-4111-afb8-eafdf996a384,1.1694608809993425,33a1b3a3-2557-4111-afb8-eafdf996a384,1.1678059895833333
1,FLG2013_FLG_ID_001851_52690,bd1e8045-320e-40b6-8b68-08d42eeba040,1.3930776426566884,bd1e8045-320e-40b6-8b68-08d42eeba040,1.3844464775846295
0,FLG2013_FLG_ID_001260_50383,af05e861-10f6-4cc3-ac5b-16e1f7867495,0.8935331230283912,af05e861-10f6-4cc3-ac5b-16e1f7867495,0.9027377521613833
0,FLG2013_FLG_ID_004519_62015,b3c06371-0223-4560-aba6-54b7cfecedcc,1.3324585861899294,b3c06371-0223-4560-aba6-54b7cfecedcc,1.3324585861899294
0,FLG2013_FLG_ID_002544_54279,36fc2fd0-0e0a-437d-a06b-a59489a2c75e,0.9649432534678436,36fc2fd0-0e0a-437d-a06b-a59489a2c75e,0.9952080706179067
1,FLG2013_FLG_ID_005589_95111,e9867600-82b9-4617-8069-d6a740b8e32c,1.3656,e9867600-82b9-4617-8069-d6a740b8e32c,1.349885408708938
0,FLG2013_FLG_ID_000299_42468,891b860c-abf8-4d3e-9ddd-114db727ecb9,1.0808372428726092,891b860c-abf8-4d3e-9ddd-114db727ecb9,1.0886950199927299
1,FLG2013_FLG_ID_005624_95178,50f33333-e3eb-481c-8002-d4491820eacc,0.9557807461999078,50f33333-e3eb-481c-8002-d4491820eacc,0.998180991359709
0,FLG2013_FLG_ID_004551_62216,d92fc81f-f34f-4285-9a5a-a5648438044c,0.42190222874438227,d92fc81f-f34f-4285-9a5a-a5648438044c,0.9993482511405605
0,FLG2013_FLG_ID_003994_60010,5b36addc-94aa-4d0c-9203-650a4aa0370c,1.0555255336395568,5b36addc-94aa-4d0c-9203-650a4aa0370c,1.0636314509592002
0,FLG2013_FLG_ID_000475_44129,afd0267b-4200-4860-9625-4659574106b9,1.3351014760147601,afd0267b-4200-4860-9625-4659574106b9,1.3260771992818672
0,FLG2013_FLG_ID_004367_61434,f94b5b70-86f2-4dcc-bb0b-f2dfc3a31bd5,0.8592233009708737,f94b5b70-86f2-4dcc-bb0b-f2dfc3a31bd5,1.0
0,FLG2013_FLG_ID_000911_48364,c7e4a9ce-ee79-4f0f-a621-9f6e99b50bd6,1.1945337620578778,c7e4a9ce-ee79-4f0f-a621-9f6e99b50bd6,1.1774193548387097
0,FLG2013_FLG_ID_004575_62423,9ffa16ae-e402-40f7-bdbf-ee2864876ff5,1.0129870129870129,9ffa16ae-e402-40f7-bdbf-ee2864876ff5,1.0114942528735633
1,FLG2013_FLG_ID_005567_95052,3a1b7290-4fec-4a46-b625-98655e946e23,1.110964964725577,3a1b7290-4fec-4a46-b625-98655e946e23,1.1093952611104563
0,FLG2013_FLG_ID_003093_55350,95e60aae-732c-405e-a2f9-51a28d6f0164,0.9955131800336512,95e60aae-732c-405e-a2f9-51a28d6f0164,0.9957961114030478
1,FLG2013_FLG_ID_005094_83761,aadfde62-1acd-464c-8bbf-8531ba29e9ee,1.0703170028818443,aadfde62-1acd-464c-8bbf-8531ba29e9ee,1.067966573816156
0,FLG2013_FLG_ID_001478_51478,6076d802-b871-4405-a868-19ca73668d57,1.307829445847571,6076d802-b871-4405-a868-19ca73668d57,1.3051097040200266
0,FLG2013_FLG_ID_005449_92846,a09659b9-7917-4e52-8f4c-2ce34fbc753d,1.0,a09659b9-7917-4e52-8f4c-2ce34fbc753d,1.0
1,FLG2013_FLG_ID_005673_95258,a5c2ae06-d0a8-418b-a3f8-fdddb1fd4789,1.8705332600329851,a5c2ae06-d0a8-418b-a3f8-fdddb1fd4789,1.8427354976051091
0,FLG2013_FLG_ID_002152_53557,b7e9330a-2da3-4937-b1a1-e3680027af23,1.0010291595197256,b7e9330a-2da3-4937-b1a1-e3680027af23,1.000988467874794
0,FLG2013_FLG_ID_003556_56191,52c8e263-d9ef-4c13-be23-ea1e35cd6883,1.138479809976247,52c8e263-d9ef-4c13-be23-ea1e35cd6883,1.1346420323325634
1,FLG2013_FLG_ID_003724_56512,613effc4-eedb-4e31-8621-c28df715bb9a,0.9797713280562885,613effc4-eedb-4e31-8621-c28df715bb9a,0.9817024661893397
0,FLG2013_FLG_ID_003839_56684,d0eb83d5-d174-4143-b0fa-f6cac70d7e50,1.0,d0eb83d5-d174-4143-b0fa-f6cac70d7e50,1.0
0,FLG2013_FLG_ID_003212_55550,c42acf6b-d987-45da-b79f-56c53732361b,1.0276976341604154,c42acf6b-d987-45da-b79f-56c53732361b,1.0259039395574743
0,FLG2013_FLG_ID_005238_91033,5573c6e0-e5a9-4d3f-95ab-d6a46d408105,1.119078947368421,5573c6e0-e5a9-4d3f-95ab-d6a46d408105,1.1145569620253164
0,FLG2013_FLG_ID_005172_88795,7258d1e5-9ce2-4635-a26f-18f328defd19,1.028179838606379,7258d1e5-9ce2-4635-a26f-18f328defd19,1.035136
0,FLG2013_FLG_ID_003442_56032,f7406b33-8b96-43b4-afd1-49b0f2edc377,1.2036025394950538,f7406b33-8b96-43b4-afd1-49b0f2edc377,1.2216806970905332
0,FLG2013_FLG_ID_001765_52423,cff4616a-746d-448f-9b83-9f1b71e09e8a,1.258932102834542,cff4616a-746d-448f-9b83-9f1b71e09e8a,1.25489941596366
1,FLG2013_FLG_ID_002116_53500,4b5e8cff-334e-44af-8caa-bf2f831c3d17,0.9526011560693641,4b5e8cff-334e-44af-8caa-bf2f831c3d17,0.9583756345177665
0,FLG2013_FLG_ID_001710_52246,d95e421f-3069-4cc9-8539-a691fde8940f,0.9767031415460642,d95e421f-3069-4cc9-8539-a691fde8940f,0.9797262172933634
1,FLG2013_FLG_ID_005056_79434,e5d742d5-b39a-40b4-ac14-1fff36abd1e9,1.437992935597813,e5d742d5-b39a-40b4-ac14-1fff36abd1e9,1.4403147173818602
0,FLG2013_FLG_ID_004287_61127,4a960d1d-c701-40c0-ab0b-e85127b5e164,1.0,4a960d1d-c701-40c0-ab0b-e85127b5e164,1.0
1,FLG2013_FLG_ID_000230_41930,1e797562-2dcd-46ac-98c2-0d500b585deb,1.563336142420731,1e797562-2dcd-46ac-98c2-0d500b585deb,1.5634596644631147
2,FLG2013_FLG_ID_000907_48358,fcdf02b9-67dc-4021-8220-483362c2db68,1.012464757382401,fcdf02b9-67dc-4021-8220-483362c2db68,1.04374624173181
0,FLG2013_FLG_ID_005548_95004,a7585ad2-d689-4606-b9b4-5ffac4c6e356,1.0238252812706816,a7585ad2-d689-4606-b9b4-5ffac4c6e356,1.0264778325123152
1,FLG2013_FLG_ID_004048_60099,9351de14-2005-441e-becf-58b74335ee32,1.0816968644895302,9351de14-2005-441e-becf-58b74335ee32,1.0819848975188782
0,FLG2013_FLG_ID_001352_51056,6657e73d-f847-4bb4-91a0-34b4f2f2aa51,1.0675889976486028,6657e73d-f847-4bb4-91a0-34b4f2f2aa51,1.2838562091503267
0,FLG2013_FLG_ID_002330_53900,3e5508e6-9141-4f9e-8f34-0a77fb28ced6,1.0,3e5508e6-9141-4f9e-8f34-0a77fb28ced6,1.0
1,FLG2013_FLG_ID_002229_53734,8404c4a9-38e3-4153-8c9d-40045ce8f6f2,1.1095890410958904,8404c4a9-38e3-4153-8c9d-40045ce8f6f2,1.1042345276872965
0,FLG2013_FLG_ID_000577_44869,8616eae7-62e5-4ad9-9c4d-ad2b5e855c48,1.010899722552517,8616eae7-62e5-4ad9-9c4d-ad2b5e855c48,1.010899722552517
0,FLG2013_FLG_ID_001454_51411,9cc60487-3787-4f76-91e2-43dc7d5c42a9,1.0065433395266177,9cc60487-3787-4f76-91e2-43dc7d5c42a9,1.006963899783879
1,FLG2013_FLG_ID_003067_55305,f4c2abd0-aaa1-401b-b8c1-d24ddb83ade8,0.9911504424778761,f4c2abd0-aaa1-401b-b8c1-d24ddb83ade8,0.9927007299270073
0,FLG2013_FLG_ID_000830_47754,6ada2a29-c8da-467f-b364-74f8a3e81019,1.1220225830379955,6ada2a29-c8da-467f-b364-74f8a3e81019,1.2012211192128612
0,FLG2013_FLG_ID_004440_61653,9a99745f-46f8-4d8a-9c43-604653529b38,1.257685771666924,9a99745f-46f8-4d8a-9c43-604653529b38,1.2529956013954193
0,FLG2013_FLG_ID_000688_45743,d972d0ed-cbb0-4160-b723-541abe142f40,1.3136047840999032,d972d0ed-cbb0-4160-b723-541abe142f40,1.3076249671714961
1,FLG2013_FLG_ID_005378_92083,5c45cfa6-f54e-4fd3-ad72-ebcdf4ef2faf,1.11335656213705,5c45cfa6-f54e-4fd3-ad72-ebcdf4ef2faf,1.1549130230371416
0,FLG2013_FLG_ID_001031_49112,e3ec08e7-87b4-4b9e-b422-56c4610ce68e,1.1769259122742353,e3ec08e7-87b4-4b9e-b422-56c4610ce68e,1.1694316978468056
1,FLG2013_FLG_ID_002154_53564,78768820-9423-467a-940f-c4fd232dc2ce,1.0,78768820-9423-467a-940f-c4fd232dc2ce,1.0
0,FLG2013_FLG_ID_003229_55573,79bc3dea-d9cd-4c69-a6ef-199ec840b6a1,0.9283707865168539,79bc3dea-d9cd-4c69-a6ef-199ec840b6a1,0.9387019230769231
0,FLG2013_FLG_ID_002332_53902,fd1683f4-f9a9-4730-9f96-c1713783790c,1.0,fd1683f4-f9a9-4730-9f96-c1713783790c,1.0
0,FLG2013_FLG_ID_004714_69082,ee18dcb7-f494-4505-81fc-2b107f68524b,1.0280842527582748,ee18dcb7-f494-4505-81fc-2b107f68524b,1.0250671441360788
0,FLG2013_FLG_ID_002877_54939,80bc981f-8990-4176-b83e-0ad717429fbe,0.5993842601500866,80bc981f-8990-4176-b83e-0ad717429fbe,0.8475242336913806
0,FLG2013_FLG_ID_002333_53903,06ac2f79-2e9c-4dc0-86d7-aaa497acfde1,1.0,06ac2f79-2e9c-4dc0-86d7-aaa497acfde1,1.0
0,FLG2013_FLG_ID_002485_54182,9edac0c7-a9d3-4c1c-89f2-fbb54c392a2f,1.0,9edac0c7-a9d3-4c1c-89f2-fbb54c392a2f,1.0
0,FLG2013_FLG_ID_005294_91229,92556527-ee1a-402c-8441-9e74b5e0d679,1.0,92556527-ee1a-402c-8441-9e74b5e0d679,1.0
0,FLG2013_FLG_ID_001146_50056,7eac6b82-7a50-4640-afc1-c6bafbcd9804,1.130782993950754,7eac6b82-7a50-4640-afc1-c6bafbcd9804,1.1299358758015525
1,FLG2013_FLG_ID_000302_42475,1467b654-2632-405e-9233-5bf4229d7151,1.211871553681479,1467b654-2632-405e-9233-5bf4229d7151,1.2102349533311876
0,FLG2013_FLG_ID_004689_68911,50813816-9ca6-4cb9-b24f-90943b2b8e39,1.114655247749716,50813816-9ca6-4cb9-b24f-90943b2b8e39,1.1134653636599499
0,FLG2013_FLG_ID_003791_56624,4c28b9f4-0ec6-47de-9613-6997cb989e02,1.043731778425656,4c28b9f4-0ec6-47de-9613-6997cb989e02,1.0323974082073435
0,FLG2013_FLG_ID_003706_56484,6fdc577d-385c-427c-9af4-7551dc9a1b56,1.0006613756613756,6fdc577d-385c-427c-9af4-7551dc9a1b56,1.0006127450980393
0,FLG2013_FLG_ID_001188_50201,b1bd6177-6d55-4e92-ae83-a708d94f15e2,1.2699436596717564,b1bd6177-6d55-4e92-ae83-a708d94f15e2,1.2748428186494651
1,FLG2013_FLG_ID_005368_91938,adad42e4-0800-4e74-a38b-87522899bf45,1.017065868263473,adad42e4-0800-4e74-a38b-87522899bf45,1.0164739884393064
0,FLG2013_FLG_ID_005698_95297,10f91c9f-afd5-428b-bccf-ccb2a6caa9a2,1.1083676268861453,10f91c9f-afd5-428b-bccf-ccb2a6caa9a2,1.1027308192457737
0,FLG2013_FLG_ID_005175_88805,43804535-38b8-4c6e-932b-58b9e306d55d,1.3060455557458468,43804535-38b8-4c6e-932b-58b9e306d55d,1.3029327004577047
1,FLG2013_FLG_ID_003710_56492,8da7bc29-b4e6-4556-b882-ee9f32a5a2bd,1.0,8da7bc29-b4e6-4556-b882-ee9f32a5a2bd,1.0
0,FLG2013_FLG_ID_003824_56666,09a2b3f1-4098-44e9-b226-45db1070453f,1.0,09a2b3f1-4098-44e9-b226-45db1070453f,1.0
0,FLG2013_FLG_ID_001515_51582,0ec6fbd5-08e5-406a-bca7-06a10263af3d,1.3081714913887872,0ec6fbd5-08e5-406a-bca7-06a10263af3d,1.3037197544239798
0,FLG2013_FLG_ID_001476_51474,17f4404b-8cd0-4122-8150-beacbcbada30,1.2218122786304604,17f4404b-8cd0-4122-8150-beacbcbada30,1.2198654183733177
0,FLG2013_FLG_ID_005739_95380,b26cc7d2-206a-4f88-8248-6e7c5f9abba7,1.0,b26cc7d2-206a-4f88-8248-6e7c5f9abba7,1.0
1,FLG2013_FLG_ID_002663_54472,ccfecbc0-7344-4f9f-82c7-cc7ba23f729b,1.0,ccfecbc0-7344-4f9f-82c7-cc7ba23f729b,1.0
2,FLG2013_FLG_ID_004773_69193,d3beea35-f95d-44ec-88c7-6f70b5154382,1.4623806004871773,d3beea35-f95d-44ec-88c7-6f70b5154382,1.4657451758587656
3,FLG2013_FLG_ID_005723_95331,bbcf0a66-8d67-4228-90c8-93f566b1261c,2.191895863951291,bbcf0a66-8d67-4228-90c8-93f566b1261c,2.162604955969691
0,FLG2013_FLG_ID_005098_83772,8e5a2f4b-d5d9-4c92-9ea1-cea43686c24f,0.9978432782171099,8e5a2f4b-d5d9-4c92-9ea1-cea43686c24f,0.9980145598941098
0,FLG2013_FLG_ID_001459_51420,aa38d2bd-afef-4c0e-bdcc-bc60ea3f789c,1.014630288651641,aa38d2bd-afef-4c0e-bdcc-bc60ea3f789c,1.0142912321359598
0,FLG2013_FLG_ID_005804_95478,7495c01e-ebd2-4ce7-aeb0-31f9286946ec,1.0,7495c01e-ebd2-4ce7-aeb0-31f9286946ec,1.0
0,FLG2013_FLG_ID_005892_99834,0772723c-e3f1-483a-a9b4-f52af343bc8d,2.1767541510444564,0772723c-e3f1-483a-a9b4-f52af343bc8d,2.1700768775872263
0,FLG2013_FLG_ID_001072_49453,f2eea0a5-7f48-403f-b1e1-428251911125,0.29178628389154704,f2eea0a5-7f48-403f-b1e1-428251911125,0.9997354497354497
1,FLG2013_FLG_ID_004634_63168,ea908aa5-fd68-4472-a565-c26f92d09428,0.9976657329598506,ea908aa5-fd68-4472-a565-c26f92d09428,0.997789566755084
2,FLG2013_FLG_ID_001279_50435,d2415755-a83c-4781-8d3f-9fff58f930fa,0.888801261829653,d2415755-a83c-4781-8d3f-9fff58f930fa,0.8984149855907781
0,FLG2013_FLG_ID_004486_61882,7c616c82-d32c-48ae-a6a3-4389d8bec6ca,1.0,7c616c82-d32c-48ae-a6a3-4389d8bec6ca,1.0
1,FLG2013_FLG_ID_001622_52033,b9f6c411-055a-4313-ab52-d99391d72fe7,1.0771988527724665,b9f6c411-055a-4313-ab52-d99391d72fe7,1.075046468401487
2,FLG2013_FLG_ID_004925_75742,84ba988c-6491-4d7c-932d-5e43ef2ff073,0.9953389830508474,84ba988c-6491-4d7c-932d-5e43ef2ff073,0.9955645161290323
0,FLG2013_FLG_ID_003614_56308,56e5fa08-3f84-49f1-a767-dbaad50622b9,1.0,56e5fa08-3f84-49f1-a767-dbaad50622b9,1.0
1,FLG2013_FLG_ID_002534_54267,d397b0ba-f0d6-4893-a802-aa5fe146a22e,0.9972887483054677,d397b0ba-f0d6-4893-a802-aa5fe146a22e,0.997428204029147
0,FLG2013_FLG_ID_000986_48734,dd3f0132-c89c-493b-8eb9-5591ff57d93a,1.2191452991452991,dd3f0132-c89c-493b-8eb9-5591ff57d93a,1.2105090311986864
0,FLG2013_FLG_ID_000444_43698,1fed9349-d0d4-40f6-9e52-abd31db84202,1.0,1fed9349-d0d4-40f6-9e52-abd31db84202,1.0
0,FLG2013_FLG_ID_004047_60098,1424fc6d-4bf4-4fdd-a1a8-eeea5dec0155,3.114604348800717,1424fc6d-4bf4-4fdd-a1a8-eeea5dec0155,3.100996603752575
1,FLG2013_FLG_ID_003586_56263,1073d9bd-6b31-4ffa-82e2-e55af54ac738,1.0,1073d9bd-6b31-4ffa-82e2-e55af54ac738,1.0
2,FLG2013_FLG_ID_002816_54809,1a8a4ac4-730f-45f6-8767-0e8841c8147c,1.0,1a8a4ac4-730f-45f6-8767-0e8841c8147c,1.0
0,FLG2013_FLG_ID_004643_63177,adea7372-1ee5-4d48-b744-3c868a47e993,1.1272378516624042,adea7372-1ee5-4d48-b744-3c868a47e993,1.118171021377672
0,FLG2013_FLG_ID_003961_56929,05e3f965-bb49-464c-b143-6d849b5ea0b7,0.8907563025210085,05e3f965-bb49-464c-b143-6d849b5ea0b7,1.000391083300743
0,FLG2013_FLG_ID_005114_83880,ef804280-ab84-4502-8a4c-a25d1b796a13,1.1522727272727273,ef804280-ab84-4502-8a4c-a25d1b796a13,1.1503205128205127
0,FLG2013_FLG_ID_003403_55949,1ed0c590-bd15-4f19-98c3-85707f0c5b65,0.9504672897196261,1ed0c590-bd15-4f19-98c3-85707f0c5b65,0.9554621848739496
1,FLG2013_FLG_ID_003593_56277,d2455e0e-f1f4-4cde-9d00-968d9cd4f6e3,1.290519877675841,d2455e0e-f1f4-4cde-9d00-968d9cd4f6e3,1.2125279642058167
0,FLG2013_FLG_ID_003117_55380,106f848d-48a3-4f4a-b027-cf4d1ad04214,1.0,106f848d-48a3-4f4a-b027-cf4d1ad04214,1.0
0,FLG2013_FLG_ID_004804_69226,a4ebc167-7840-44fb-a2d4-64567a592c0a,1.0,a4ebc167-7840-44fb-a2d4-64567a592c0a,1.0
1,FLG2013_FLG_ID_001080_49475,e0d21b62-3767-4e70-a99e-5de1f3dd0e3d,1.0,e0d21b62-3767-4e70-a99e-5de1f3dd0e3d,1.0
0,FLG2013_FLG_ID_002044_53357,590b62f2-6f36-439d-8a02-48d934ef8e44,1.0,590b62f2-6f36-439d-8a02-48d934ef8e44,1.0
1,FLG2013_FLG_ID_004829_69271,137e6842-4ec5-4a7e-aee4-42c40c985a3b,0.9355590062111802,137e6842-4ec5-4a7e-aee4-42c40c985a3b,1.0
2,FLG2013_FLG_ID_004281_61117,a91008e7-507b-4623-8e38-588b23ed173a,0.9794628751974723,a91008e7-507b-4623-8e38-588b23ed173a,0.9797372522823424
0,FLG2013_FLG_ID_005396_92220,9e4e7989-5f87-4d16-b41e-b59dc024bbc8,1.0023174971031286,9e4e7989-5f87-4d16-b41e-b59dc024bbc8,1.002034587995931
